,total,data,border
0,0.8371905717584822,0.9204961525069344,0.7538849861934932
1,0.3177952182413351,0.3935682933137874,0.2398279754802434
2,0.2623074110409226,0.3116775380842613,0.2101054695820567
3,0.2350994455392914,0.2787304902919615,0.1881955186224947
4,0.2022171289932848,0.2392775944688103,0.1618111001120673
5,0.1553638977835876,0.1778418841687115,0.1305710455082883
6,0.1138570949886784,0.1178610950256839,0.1094130450727963
7,0.0907831252975897,0.0870442220357933,0.0949302036503348
8,0.0774950801272584,0.0707627082563409,0.0849370145135455
9,0.067981426161949,0.0593452040821012,0.0774865556846965
10,0.0609480240805582,0.0513730502188807,0.0714350217821622
11,0.0554812950919372,0.0455491268123039,0.0663044211840388
12,0.0507901978838925,0.0412524574332767,0.0611310258808762
13,0.0474172305278103,0.0379055346729177,0.0576808292682122
14,0.0440420615251618,0.0352125571607941,0.0535254016744368
15,0.041667474791257,0.0330313368126599,0.0509036587871084
16,0.0391615861368299,0.0309611083093014,0.0478958886003855
17,0.0371035898499416,0.0293464745310219,0.0453338622294291
18,0.0352989622965605,0.0279057433809896,0.0431148304481699
19,0.0335358640912807,0.0266713365874808,0.0407680762611856
20,0.0322293215478309,0.0256510888687287,0.0391380896773001
21,0.0306635454033661,0.0245928565661112,0.0370201947487363
22,0.0292765957049348,0.0236486804229442,0.0351534059854468
23,0.0282492000383861,0.02307912978259,0.0336342167033992
24,0.027015380128616,0.0222327666300715,0.0319852345256191
25,0.0261921635217437,0.0218336666096942,0.0307115825137706
26,0.0250132563288765,0.0211013071615286,0.0290617108194514
27,0.0243013141620339,0.0207050294624735,0.0280165627899796
28,0.0235275874347096,0.0202313853296065,0.0269273347362424
29,0.0224934980611909,0.0197687403609355,0.02529970022163
30,0.0217541935806623,0.0193730626593936,0.0242034733445957
31,0.0211596384719766,0.0190397839466429,0.0233378018995728
32,0.0202202040024779,0.0186626715115224,0.0218190219479076
33,0.0199020034022102,0.0183942092375622,0.0214486325329
34,0.0189688346640329,0.0180448705725597,0.0199159222908995
35,0.0186920477020921,0.0178638981147245,0.0195405282117802
36,0.0178433300532174,0.0174808771246009,0.0182145222494698
37,0.0175403793803369,0.017264525829391,0.01782281973371
38,0.0167750969453893,0.0169294252427238,0.0166171121157028
39,0.0164196394816643,0.0167568777734884,0.016074422756304
40,0.015874311290305,0.0164049235595898,0.0153311096940829
41,0.0155229574219897,0.016233270602169,0.0147956888464213
42,0.0151657283569526,0.0159914613315703,0.014320108409256
43,0.0149246205133621,0.0159420678297979,0.0138823924341587
44,0.0140911267524716,0.015412480796151,0.0127371329851824
45,0.0140481010323973,0.0153522481577414,0.0127111192171772
46,0.0138841786638203,0.0152397460275978,0.0124938454140316
47,0.0133546084598308,0.0148754418272562,0.0117940236390991
48,0.0129954677846546,0.0147029387416562,0.0112424110053013
49,0.0128783746575466,0.0146008432758125,0.0111088174291782
50,0.0124710964772737,0.0143206398651906,0.0105697992963321
51,0.0125523835533496,0.0142428514387721,0.0108134326515625
52,0.0120978025775967,0.0139830916028733,0.0101572502348007
53,0.0117600031968469,0.0137941442768682,0.0096647843266978
54,0.0117779183907039,0.0136611282806655,0.0098366942068543
55,0.0115475925438181,0.0135325337713113,0.0095000878503226
56,0.0115926559318346,0.0134907824674037,0.0096332676981509
57,0.0109654836017977,0.0131309729709167,0.0087285454648386
58,0.0109606141017542,0.013038026912119,0.0088129214086391
59,0.0108557239438247,0.0129432614253024,0.008695900440216
60,0.0106531856581568,0.0126932152085984,0.0085408795634378
61,0.0105104804170703,0.012608551062794,0.0083364370946932
62,0.01032623075739,0.0124592150966025,0.0081142872769498
63,0.0102267955815551,0.0123123911802064,0.0080622781604302
64,0.0102449914986135,0.0122315485425519,0.0081816665273197
65,0.0099636566909876,0.0120967850841657,0.0077464762096754
66,0.0098553818528248,0.0119384607921044,0.0076885076822957
67,0.0099506464909122,0.011832208419689,0.0079918853618731
68,0.0095894810546076,0.01172451111441,0.0073653252917633
69,0.0095848971789683,0.0116321320052851,0.0074505101080344
70,0.0093227602786036,0.0114485657105993,0.007104781813769
71,0.0093352637921619,0.0113611953765755,0.0072198207866438
72,0.0094475382562689,0.0113211838020519,0.0074896484500531
73,0.0090189927981959,0.0111494811270574,0.0067911915518719
74,0.0092797028935617,0.0111328809418612,0.0073403462795822
75,0.0088479511740833,0.010942251543806,0.0066547806073695
76,0.0090151213843262,0.0109101710088475,0.0070290696064029
77,0.00876600271787,0.0107553957237137,0.0066796343566642
78,0.0087075944086818,0.0106439908985236,0.0066753200847994
79,0.0087392379887251,0.0105653175369206,0.0068213835292768
80,0.0085063880883307,0.0105324518876244,0.0063770885127737
81,0.0084691019399524,0.0103778084175604,0.0064616425508501
