,total,data,border
0,0.20623619149665576,0.21034751376053235,0.20212486817373768
1,0.02404080484215323,0.028391425552832947,0.019683305655155813
2,0.014122476667031512,0.016274707226848997,0.011963120087406956
3,0.01104090279257214,0.011852685519651667,0.010225740840306153
4,0.009465144145432059,0.009535671580019776,0.009394298967634057
5,0.008385997015733022,0.008057147796331971,0.008716326408289574
6,0.007792107492416828,0.007142589374858368,0.008444459373327167
7,0.007252327147852611,0.006430817193242612,0.008077200845693116
8,0.006932147261169221,0.005948584836751998,0.007919405773002375
9,0.006567361984621953,0.005550225256467695,0.007587913139905031
