,total,data,border
0,0.1412579428844594,0.1764170709154657,0.10609881440037722
1,0.012910523384742372,0.010925755261334482,0.014922627040909396
2,0.006513325814474691,0.006758366277006951,0.0062651171314495584
3,0.004982533009799274,0.005472111370735191,0.004486584916125398
4,0.004318638443685807,0.004747308629403661,0.003884311051558222
5,0.003972405698513976,0.0042773786013026735,0.0036633582179759956
6,0.003731757027187475,0.003942758964096849,0.003517912264477025
7,0.003563104614100836,0.0036862385438268517,0.0034383019960081735
8,0.003388318683937177,0.0034713954643791054,0.0033041122353153754
9,0.0032903098007636116,0.0033050220493726933,0.0032753966596290782
