,total,data,border
0,0.2497018321423798,0.21195012400741572,0.2874535403500597
1,0.015381894424908213,0.01995563628459657,0.01087346532334526
2,0.007999984603431131,0.010615778151895848,0.005416755706679684
3,0.006242396637193255,0.007776157714676362,0.004726127104682697
4,0.0053665851978389354,0.006365869358812158,0.00437808049109963
5,0.004851544542038614,0.005516242917377252,0.004193746945116896
6,0.00449176613815703,0.004958374527850756,0.004029875737964525
7,0.004248531233683393,0.004572462531979437,0.003927813062362291
8,0.00406570514865421,0.004288695693422515,0.003844895529690328
9,0.003907171626192135,0.00405723848883566,0.003758558915374247
