,total,data,border
0,0.1692540139133284,0.20693887073595124,0.13156915776006453
1,0.00904196305936939,0.01077701584310145,0.007281426581795569
2,0.005924899790629938,0.0064625546906713965,0.005378981161903631
3,0.0048745624810546725,0.005079537833778857,0.004666396409731817
4,0.004378107659802124,0.004445414629404072,0.004309748037456273
5,0.0040602444156489755,0.004074622528278851,0.004045641010821059
6,0.0038381236602083313,0.0038280697470461883,0.0038483348699310817
7,0.003652549952639638,0.00365510149332168,0.0036499583084524064
8,0.0034428414633708286,0.0035061523249769982,0.0033785415234396585
9,0.003215683089034097,0.0033606868899157933,0.0030684126377873893
