,total,data,border
0,0.68862435944356,0.24082967911933637,1.1364190399840668
1,0.03368783951387391,0.05075628354444399,0.019110477107154713
2,0.014388234677115778,0.023079736167574312,0.006909931650957665
3,0.010013949014134594,0.0147630886143974,0.005912596878648789
4,0.007916854181745508,0.010899366110794477,0.005335798107639507
5,0.006777597761417444,0.00885502954812588,0.004977363437690117
6,0.006028914178075554,0.007590394883833311,0.004674463914390336
7,0.005520821248346173,0.006739630102384108,0.0044628053025395666
8,0.005139804787344641,0.006122200689217946,0.0042864875709479515
9,0.004868946771871101,0.005655502651569185,0.00418538508099598
